Nutrient,Amount,Unit,DV
Calories,224,,
"Vitamin A, RAE",96.47,mcg,11 %
"Carotene, alpha",0.28,mcg,
"Carotene, beta",16.73,mcg,
"Cryptoxanthin, beta",0.57,mcg,
"Lutein + zeaxanthin",1.98,mcg,
"Lycopene",0,mcg,
"Retinol",95.05,mcg,
"Thiamin [Vitamin B1]",0.018,mg,2 %
"Riboflavin [Vitamin B2]",0.114,mg,9 %
"Niacin [Vitamin B3]",0.182,mg,1 %
"Pantothenic acid [Vitamin B5]",0.229,mg,5 %
"Vitamin B6",0.033,mg,2 %
"Vitamin B12 [Cobalamin]",0.13,mcg,5 %
"Vitamin B12, added",0,mcg,
"Folate, DFE [Vitamin B9]",5.32,mcg,1 %
"Folate, food",2.97,mcg,
"Folic acid",0,mcg,
"Vitamin C [Ascorbic acid]",0.1,mg,0 %
"Vitamin D",0.18,mcg,1 %
"Vitamin D2",0,mcg,
"Vitamin D3",0,mcg,
"Vitamin E (alpha-tocopherol)",0.25,mg,2 %
"Vitamin E, added",0,mg,
"Tocopherol, alpha",0.25,mg,
"Tocopherol, beta",0,mg,
"Tocopherol, delta",0,mg,
"Tocopherol, gamma",0.12,mg,
"Tocotrienol, alpha",0.01,mg,
"Tocotrienol, beta",0,mg,
"Tocotrienol, delta",0,mg,
"Tocotrienol, gamma",0,mg,
"Vitamin K",3.2,mcg,3 %
"Vitamin K1 [Phylloquinone]",0.6,mcg,
"Vitamin K2 [Menaquinone]",2.5,mcg,
"Dihydrophylloquinone",0,mcg,
"Betaine",0.8,mg,
"Biotin [Vitamin B7]",0,mcg,0 %
"Choline",11,mg,2 %
"Calcium",53.71,mg,4 %
"Copper",0.21,mg,23 %
"Fluoride",2,mcg,
"Iodine",0,mcg,0 %
"Iron",0.81,mg,4 %
"Magnesium",29.8,mg,7 %
"Manganese",0.216,mg,9 %
"Phosphorus",83.13,mg,7 %
"Potassium",150.72,mg,3 %
"Selenium",3.79,mcg,7 %
"Sodium",167.63,mg,7 %
"Zinc",0.59,mg,5 %
"Protein",3.29,g,7 %
"Alanine",0.115,g,
"Arginine",0.138,g,
"Aspartic acid",0.293,g,
"Cystine",0.028,g,
"Cysteine",0.01,g,
"Glutamic acid",0.635,g,
"Glycine",0.095,g,
"Histidine",0.082,g,7 %
"Hydroxyproline",0,g,
"Isoleucine",0.158,g,10 %
"Leucine",0.295,g,9 %
"Lysine",0.254,g,8 %
"Methionine",0.077,g,
"Phenylalanine",0.157,g,
"Proline",0.3,g,
"Serine",0.179,g,
"Threonine",0.128,g,8 %
"Tryptophan",0.042,g,10 %
"Tyrosine",0.151,g,
"Valine",0.206,g,11 %
"Phenylalanine + Tyrosine",0.308,g,11 %
"Methionine + Cysteine",0.115,g,7 %
"Carbohydrate",31.74,g,12 %
"Fiber",1.89,g,7 %
"Starch",0.1,g,
"Sugars",19.41,g,
"Fructose",8.6,g,
"Galactose",0.65,g,
"Glucose",7.51,g,
"Lactose",1.07,g,
"Maltose",0.3,g,
"Sucrose",0.19,g,
"Net carbs",29.85,g,
"0.05 g",0.24 g,undefined,4.84
"Fat",10.462,g,13 %
"Saturated fatty acids",6.142,g,31 %
"Butanoic acid",0.204,g,
"Decanoic acid",0.246,g,
"Docosanoic acid",0.004,g,
"Dodecanoic acid",0.285,g,
"Eicosanoic acid",0.013,g,
"Heptadecanoic acid",0.059,g,
"Hexadecanoic acid",2.666,g,
"Hexanoic acid",0.168,g,
"Octadecanoic acid",0.954,g,
"Octanoic acid",0.104,g,
"Pentadecanoic acid",0.098,g,
"Tetracosanoic acid",0.002,g,
"Tetradecanoic acid",0.928,g,
"Monounsaturated fatty acids",2.757,g,
"Cis-hexadecenoic acid",0.154,g,
"Cis-octadecenoic acid",1.967,g,
"Docosenoic acid",0.001,g,
"Docosenoic cis acid",0.001,g,
"Docosenoic trans acid",0,g,
"Eicosenoic acid",0.018,g,
"Heptadecenoic acid",0.019,g,
"Hexadecenoic acid",0.185,g,
"Octadecenoic acid",2.204,g,
"Pentadecenoic acid",0,g,
"Tetracosenoic cis acid",0,g,
"Tetradecenoic acid",0.098,g,
"Trans-hexadecenoic acid",0.031,g,
"Trans-octadecenoic acid",0.237,g,
"Polyunsaturated fatty acids",0.442,g,
"α-linolenic acid n-3 (ALA)",0.04,g,
"γ-linolenic acid n-6 (GLA)",0,g,
"Cis,cis-eicosadienoic n-6 acid",0.002,g,
"Linoleic acid n-6 (LA)",0.23,g,
"Docosahexaenoic n-3 acid (DHA)",0,g,
"Docosapentaenoic n-3 acid (DPA)",0.006,g,
"Docosatetraenoic acid",0.002,g,
"Eicosadienoic acid",0.011,g,
"Eicosadienoic n-3 acid",0.001,g,
"Eicosadienoic n-6 acid",0.01,g,
"Eicosapentaenoic n-3 acid (EPA)",0.003,g,
"Eicosatetraenoic acid",0.015,g,
"Octadecadienoic CLAs acid",0.051,g,
"Octadecadienoic acid",0.344,g,
"Octadecatetraenoic acid",0,g,
"Octadecatrienoic acid",0.037,g,
"Trans-octadecadienoic acid",0.064,g,
"Trans-octadecatrienoic acid",0.001,g,
"Fatty acids, total trans",0.333,g,
"Fatty acids, total trans-monoenoic",0.268,g,
"Fatty acids, total trans-polyenoic",0.065,g,
"Cholesterol",28.93,mg,10 %
"Alcohol, ethyl",0.6,g,
"Ash",0.4,g,
"Caffeine",11.5,mg,
"Theobromine",102.85,mg,
"Water",33.28,g,
